test_id,robot_count,mission_size,inventory_id,scenario,mode,makespan,robot_id,robot_idle_time
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_7,824.9663410186768
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_8,836.9640741348267
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_9,842.9641609191895
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_10,850.5021858215332
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_1,61.426286458969116
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_2,76.50606679916382
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_3,73.50814390182495
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_4,67.50325441360474
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_5,84.04249048233032
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_6,73.5251624584198
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_7,90.04071426391602
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_8,90.04071426391602
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_9,90.04071426391602
test_10_2_t_logistics_i1_bl0,10,2,1,logistics,bl0,90.04071426391602,robot_10,90.04071426391602
test_5_10_t_agriculture_i1_multi3,5,10,1,agriculture,multi3,163.50207138061523,robot_1,97.50134682655334
test_5_10_t_agriculture_i1_multi3,5,10,1,agriculture,multi3,163.50207138061523,robot_2,20.982905864715576
test_5_10_t_agriculture_i1_multi3,5,10,1,agriculture,multi3,163.50207138061523,robot_3,24.023510217666626
test_5_10_t_agriculture_i1_multi3,5,10,1,agriculture,multi3,163.50207138061523,robot_4,100.50143337249756
test_5_10_t_agriculture_i1_multi3,5,10,1,agriculture,multi3,163.50207138061523,robot_5,67.50242114067078
test_10_2_t_logistics_i1_bl2,10,2,1,logistics,bl2,94.50208854675293,robot_1,65.8873450756073
